"Date","Time","Open","High","Low","Close","Vol","OI"
10/27/2000,16:00,20.00,27.88,19.50,20.88,1580500,0
11/03/2000,16:00,21.50,28.88,20.81,28.50,1684000,0
11/10/2000,16:00,29.75,32.50,23.50,24.00,1517600,0
11/17/2000,16:00,23.38,27.88,18.81,24.25,4788300,0
11/24/2000,16:00,23.56,25.44,21.75,25.38,1018900,0
12/01/2000,16:00,25.63,29.00,23.38,27.19,2478800,0
12/08/2000,16:00,27.88,34.06,25.38,33.75,2480400,0
12/15/2000,16:00,34.19,35.00,25.00,27.25,1651100,0
12/22/2000,16:00,28.72,31.31,20.06,27.88,2805600,0
12/29/2000,16:00,28.25,32.31,27.13,32.00,2412700,0
01/05/2001,16:00,32.25,32.25,23.06,24.50,971700,0
01/12/2001,16:00,24.44,29.50,21.38,28.88,2125000,0
01/19/2001,16:00,29.50,31.25,24.81,26.06,1482200,0
01/26/2001,16:00,26.31,28.81,23.88,24.13,1278600,0
02/02/2001,16:00,24.16,24.19,18.50,18.72,2339900,0
02/09/2001,16:00,18.41,20.88,17.38,19.38,1408900,0
02/16/2001,16:00,21.81,24.38,19.75,23.16,1648000,0
02/23/2001,16:00,23.03,24.13,16.06,19.63,967900,0
03/02/2001,16:00,20.00,20.56,16.25,17.75,640300,0
03/09/2001,16:00,17.88,18.75,15.13,15.88,3089600,0
03/16/2001,16:00,15.50,15.56,11.75,11.75,1695900,0
03/23/2001,16:00,11.81,12.06,9.56,11.50,2214000,0
03/30/2001,16:00,11.63,13.25,11.13,13.25,1659800,0
04/06/2001,16:00,13.13,13.88,10.63,12.81,1825400,0
04/13/2001,16:00,13.00,15.00,13.00,14.04,553400,0
04/20/2001,16:00,13.95,13.98,12.19,13.18,1053900,0
04/27/2001,16:00,12.97,14.95,12.68,14.08,890100,0
05/04/2001,16:00,14.15,15.50,13.89,14.94,740300,0
05/11/2001,16:00,14.94,17.99,14.94,17.33,1183200,0
05/18/2001,16:00,17.75,19.22,16.85,19.02,936600,0
05/25/2001,16:00,19.03,22.74,16.80,19.55,1384000,0
06/01/2001,16:00,19.17,19.31,15.45,16.89,843700,0
