"Date","Time","Open","High","Low","Close","Vol","OI"
07/16/1999,16:00,9.38,9.50,8.38,9.13,60200,0
07/23/1999,16:00,9.13,11.63,8.88,10.69,540800,0
07/30/1999,16:00,10.94,13.13,10.50,12.19,579100,0
08/06/1999,16:00,12.25,14.75,11.63,14.00,648100,0
08/13/1999,16:00,15.00,22.63,14.63,22.63,6083500,0
08/20/1999,16:00,22.94,25.75,20.81,23.63,2649700,0
08/27/1999,16:00,23.75,35.31,22.50,29.75,3369200,0
09/03/1999,16:00,30.53,30.75,24.00,29.44,1784800,0
09/10/1999,16:00,29.81,30.13,26.38,27.13,394500,0
09/17/1999,16:00,27.06,29.50,25.06,25.25,677900,0
09/24/1999,16:00,25.81,26.75,23.00,24.50,435200,0
10/01/1999,16:00,24.31,27.00,23.75,24.19,563900,0
10/08/1999,16:00,24.25,25.00,23.38,24.50,244000,0
10/15/1999,16:00,24.06,25.25,22.44,24.25,449500,0
10/22/1999,16:00,24.38,24.81,23.00,23.00,273600,0
10/29/1999,16:00,23.00,27.00,22.25,27.00,318500,0
11/05/1999,16:00,28.38,29.00,23.00,25.25,1853800,0
11/12/1999,16:00,25.25,25.50,25.00,25.25,486800,0
11/19/1999,16:00,25.00,25.38,25.00,25.06,576100,0
11/26/1999,16:00,25.00,25.00,23.00,23.75,460400,0
12/03/1999,16:00,24.13,26.25,23.88,24.56,337800,0
12/10/1999,16:00,24.50,24.50,18.50,21.88,1375200,0
12/17/1999,16:00,21.94,24.25,21.00,22.69,808600,0
12/24/1999,16:00,23.06,27.25,22.75,25.75,862200,0
12/31/1999,16:00,28.50,30.25,26.50,29.50,842600,0
01/07/2000,16:00,29.63,29.88,18.63,21.63,3132000,0
01/14/2000,16:00,21.50,29.44,20.94,28.50,1201100,0
01/21/2000,16:00,28.38,30.50,24.63,26.00,468800,0
01/28/2000,16:00,26.00,26.50,21.75,22.38,545700,0
02/04/2000,16:00,22.38,26.00,20.25,21.75,734700,0
02/11/2000,16:00,21.63,28.88,21.63,27.00,1452900,0
02/18/2000,16:00,27.75,30.00,25.00,27.25,492000,0
02/25/2000,16:00,27.50,29.25,25.50,26.75,277800,0
03/03/2000,16:00,26.63,34.25,25.50,32.75,897800,0
03/10/2000,16:00,33.00,37.25,28.00,29.88,795100,0
03/17/2000,16:00,28.13,31.63,25.00,29.94,802200,0
03/24/2000,16:00,29.75,30.25,25.88,29.75,287800,0
03/31/2000,16:00,28.63,30.00,26.00,27.31,500000,0
04/07/2000,16:00,27.00,29.00,21.13,23.50,415700,0
