"Date","Time","Open","High","Low","Close","Vol","OI"
08/12/2016,16:00,4.16,4.63,4.15,4.28,512992,0
08/19/2016,16:00,4.25,4.44,4.07,4.14,617910,0
08/26/2016,16:00,4.13,4.38,4.11,4.20,393451,0
09/02/2016,16:00,4.19,4.34,4.08,4.29,300056,0
09/09/2016,16:00,4.28,4.42,3.91,4.06,509938,0
09/16/2016,16:00,4.03,4.23,4.01,4.12,462086,0
09/23/2016,16:00,4.12,4.30,4.01,4.28,186225,0
09/30/2016,16:00,4.28,4.48,4.11,4.44,320885,0
10/07/2016,16:00,4.39,4.57,4.34,4.40,326762,0
10/14/2016,16:00,4.42,4.55,4.31,4.37,199742,0
10/21/2016,16:00,4.40,4.81,4.35,4.45,917854,0
10/28/2016,16:00,4.40,4.60,4.35,4.50,182456,0
11/04/2016,16:00,4.50,5.25,4.40,4.60,1030015,0
11/11/2016,16:00,4.75,5.15,4.40,5.15,558511,0
11/18/2016,16:00,5.20,5.20,4.65,5.00,579338,0
11/25/2016,16:00,5.00,5.10,4.85,5.00,276361,0
12/02/2016,16:00,4.95,5.00,4.45,4.45,376331,0
12/09/2016,16:00,4.50,5.10,4.45,4.95,449447,0
12/16/2016,16:00,4.75,4.98,4.70,4.80,468871,0
12/23/2016,16:00,4.85,5.00,4.65,4.85,283046,0
12/30/2016,16:00,4.85,4.85,4.55,4.60,292194,0
01/06/2017,16:00,4.70,4.90,4.45,4.75,776420,0
01/13/2017,16:00,4.85,5.15,4.80,4.90,642524,0
01/20/2017,16:00,4.80,4.98,4.70,4.90,349211,0
01/27/2017,16:00,4.85,5.29,4.80,4.85,636441,0
02/03/2017,16:00,4.80,4.85,4.55,4.60,756194,0
02/10/2017,16:00,4.55,4.65,4.30,4.35,1090095,0
02/17/2017,16:00,4.40,4.40,4.05,4.15,611836,0
02/24/2017,16:00,4.20,4.20,3.60,4.10,448457,0
03/03/2017,16:00,4.05,4.45,4.00,4.15,410583,0
03/10/2017,16:00,4.15,4.60,3.85,4.45,588331,0
03/17/2017,16:00,4.50,4.70,4.45,4.55,659036,0
03/24/2017,16:00,4.55,4.75,4.40,4.60,506135,0
03/31/2017,16:00,4.60,4.85,4.55,4.80,436188,0
04/07/2017,16:00,4.80,5.00,3.95,4.50,2582533,0
04/14/2017,16:00,4.45,4.70,4.25,4.30,1027853,0
04/21/2017,16:00,4.35,4.45,4.20,4.25,579245,0
04/28/2017,16:00,4.35,4.70,4.25,4.40,1096126,0
05/05/2017,16:00,4.50,4.65,4.25,4.50,576238,0
05/12/2017,16:00,4.50,4.95,4.20,4.65,478112,0
05/19/2017,16:00,4.60,4.70,4.35,4.35,418476,0
05/26/2017,16:00,4.40,4.60,4.30,4.30,237621,0
06/02/2017,16:00,4.30,4.55,3.95,4.45,1792937,0
06/09/2017,16:00,4.50,4.70,4.30,4.65,471699,0
06/16/2017,16:00,4.65,4.85,4.55,4.80,699335,0
06/23/2017,16:00,4.60,5.25,4.60,5.20,1228530,0
06/30/2017,16:00,5.30,5.45,4.95,5.45,890735,0
07/07/2017,16:00,5.45,5.45,5.15,5.40,253284,0
07/14/2017,16:00,5.35,5.55,5.20,5.55,606573,0
07/21/2017,16:00,5.55,5.70,5.35,5.65,987855,0
07/28/2017,16:00,5.60,5.70,5.35,5.45,392966,0
08/04/2017,16:00,5.50,5.50,4.80,5.10,340391,0
08/11/2017,16:00,5.00,5.45,4.95,5.25,526949,0
08/18/2017,16:00,5.25,5.50,5.20,5.45,448285,0
08/25/2017,16:00,5.45,5.55,5.10,5.30,540252,0
09/01/2017,16:00,5.30,5.75,5.25,5.55,508737,0
09/08/2017,16:00,5.50,5.75,5.40,5.60,327593,0
